AN00,AN01,AN02,AN03,AN04,AN05,AN06,AN07,AN08,AN09,AN10,AN11,AN12,AN13,AN14,AN15,AN16,AN17,AN18,AN19,AN20,AN21,AN22,AN23,AN24,AN25,AN26,AN27,AN28,AN29,M00,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,BN00,BN01,BN02,BN03,BN04,BN05,BN06,BN07,BN08,BN09,BN10,BN11,BN12,BN13,BN14,BN15,BN16,BN17,BN18,BN19,BN20,BN21,BN22,BN23,BN24,BN25,BN26,BN27,BN28,BN29,Detector,sm,ADCSUM,MXmax,MXavg,MXRatio,Amax,Aavg,ARatio,Bmax,Bavg,BRatio,Asum,MXsum,Bsum
32,49,41,41,34,30,29,28,25,27,26,23,24,24,22,17,16,18,17,19,17,18,16,15,13,13,12,14,13,14,14,17,18,21,20,19,23,23,26,30,30,32,38,43,37,32,30,28,46,74,68,50,40,31,25,21,22,21,19,18,10,10,10,10,9,10,10,8,9,7,12,10,11,14,13,12,13,10,19,26,28,25,18,15,12,14,13,13,13,13,399,13,2000,74,30.533333333333335,0.4126126126126126,49,22.9,0.4673469387755102,28,13.233333333333333,0.4726190476190476,687,916,397
20,27,23,20,22,27,25,23,23,19,22,22,22,17,19,15,16,14,16,15,15,13,13,14,15,12,12,12,14,12,10,10,10,11,14,15,19,18,17,15,21,31,29,23,22,19,26,29,30,30,28,25,17,16,15,18,15,13,13,14,9,9,9,11,11,11,11,8,11,11,12,11,10,12,10,11,13,11,14,14,16,12,11,8,11,11,12,8,10,11,400,13,1441,31,19.1,0.6161290322580646,27,17.966666666666665,0.6654320987654321,16,10.966666666666667,0.6854166666666667,539,573,329
10,14,18,33,35,29,28,32,45,53,49,56,107,116,82,58,43,34,33,30,28,27,23,23,22,21,19,21,18,16,47,96,108,140,115,78,61,50,47,40,34,33,29,28,27,27,22,24,22,18,19,18,17,17,16,15,16,16,14,13,59,118,90,61,44,31,28,24,21,20,19,19,19,16,18,15,18,15,15,14,15,14,13,14,13,12,11,11,11,12,400,13,3120,140,40.233333333333334,0.2873809523809524,116,37.43333333333333,0.3227011494252873,118,26.333333333333332,0.2231638418079096,1123,1207,790
13,18,20,16,13,15,13,15,13,13,11,12,10,12,11,10,10,13,11,11,10,12,12,11,12,12,12,12,11,10,17,34,37,26,22,23,33,41,41,40,30,24,25,31,38,32,29,23,22,19,18,17,17,14,17,14,15,11,13,13,9,11,13,10,12,12,13,15,13,15,14,12,16,21,29,28,23,18,17,16,14,13,13,13,13,11,12,12,11,13,401,13,1552,41,24.533333333333335,0.5983739837398374,20,12.466666666666667,0.6233333333333333,29,14.733333333333333,0.5080459770114942,374,736,442
16,25,24,16,17,16,14,14,12,13,14,12,13,12,12,13,14,13,11,12,9,10,10,12,9,8,14,9,12,10,24,39,35,30,23,20,18,19,22,22,28,28,26,25,27,30,28,23,22,21,19,19,17,17,16,15,14,13,12,11,10,13,11,11,13,13,10,9,12,10,12,14,13,14,17,16,16,19,17,15,14,16,15,12,13,12,12,12,12,11,501,16,1453,39,22.1,0.5666666666666667,25,13.2,0.528,19,13.133333333333333,0.6912280701754385,396,663,394
9,9,11,13,10,13,19,30,42,37,28,23,19,18,12,15,15,16,14,12,13,16,15,14,12,10,10,12,14,12,10,11,9,8,12,9,14,11,19,28,29,48,46,33,25,21,18,15,13,18,17,13,15,14,12,13,12,12,10,13,11,10,9,11,10,12,10,8,10,11,13,20,25,27,35,32,27,19,17,16,15,16,11,15,14,12,11,14,14,12,153,5,1488,48,17.6,0.3666666666666667,42,16.433333333333334,0.39126984126984127,35,15.566666666666666,0.44476190476190475,493,528,467
13,12,11,13,14,15,15,14,16,13,13,14,13,14,17,15,14,14,17,22,27,32,32,26,20,16,14,15,13,13,18,41,42,46,58,58,53,49,44,41,39,33,32,28,28,29,28,24,28,29,33,33,31,27,22,18,17,18,17,14,13,22,23,21,23,22,19,19,18,16,14,15,13,11,12,12,12,10,12,13,12,12,11,12,12,12,12,10,12,11,229,7,1911,58,32.6,0.5620689655172414,32,16.566666666666666,0.5177083333333333,23,14.533333333333333,0.6318840579710144,497,978,436
15,25,30,28,25,18,15,12,14,14,11,12,13,15,13,10,10,12,12,12,11,11,14,10,10,12,11,11,10,9,23,68,77,67,51,43,40,32,31,26,23,28,24,24,22,21,19,18,16,16,15,14,15,16,13,15,13,13,13,12,11,17,15,17,16,15,17,16,16,14,17,18,24,26,27,23,21,19,20,19,19,15,17,15,17,12,13,14,12,13,253,8,1748,77,26.933333333333334,0.3497835497835498,30,14.166666666666666,0.4722222222222222,27,17.166666666666668,0.6358024691358025,425,808,515
21,29,26,19,19,18,28,41,38,28,22,25,25,25,23,18,16,16,16,15,13,13,12,13,15,12,11,12,12,14,10,13,12,12,11,13,24,40,37,28,28,32,41,49,44,37,31,29,25,24,27,28,23,22,16,17,15,16,17,15,12,7,10,11,9,11,11,12,12,12,11,12,12,14,13,15,11,14,14,15,27,29,21,15,16,14,16,11,14,15,289,9,1747,49,24.533333333333335,0.5006802721088436,41,19.833333333333332,0.48373983739837395,29,13.866666666666667,0.4781609195402299,595,736,416
13,25,26,28,23,21,18,17,16,15,12,14,12,10,13,10,12,10,11,12,13,12,12,8,10,8,13,10,12,11,17,28,28,44,56,48,43,43,41,36,31,28,28,31,36,36,31,24,24,18,19,18,17,16,14,15,16,14,12,11,10,9,11,12,12,11,13,16,18,19,14,16,18,33,56,62,49,37,34,33,32,27,23,23,19,18,17,18,18,17,293,9,1945,56,27.433333333333334,0.48988095238095236,28,14.233333333333333,0.5083333333333333,62,23.166666666666668,0.3736559139784946,427,823,695
15,29,27,24,27,23,24,18,19,16,13,15,16,15,14,12,13,11,11,12,11,14,13,12,13,10,12,10,12,10,14,19,18,21,23,28,37,32,28,25,24,25,27,26,24,24,27,23,24,19,14,13,15,14,16,14,14,12,12,13,12,11,10,10,12,11,11,11,12,10,12,13,14,17,15,17,19,21,19,18,16,13,13,13,15,13,14,11,10,13,4,0,1502,37,20.833333333333332,0.5630630630630631,29,15.7,0.5413793103448276,21,13.533333333333333,0.6444444444444445,471,625,406
13,15,24,21,16,14,15,13,13,14,13,12,11,11,10,10,11,14,11,13,12,12,11,13,10,11,12,10,10,9,12,58,118,114,85,60,45,43,42,37,31,37,35,31,29,26,25,25,26,26,30,32,31,28,23,25,18,20,17,15,17,32,39,35,27,26,22,24,30,28,30,35,42,35,31,29,23,24,24,23,20,21,19,18,18,16,13,14,14,15,250,8,2272,118,38.13333333333333,0.3231638418079096,24,12.8,0.5333333333333333,42,24.8,0.5904761904761905,384,1144,744
15,15,18,12,12,12,11,8,11,12,10,13,10,9,10,12,12,10,8,13,12,12,9,10,12,10,11,11,11,10,21,36,39,39,33,28,24,27,31,38,35,26,22,21,23,23,19,19,17,18,17,16,15,14,14,12,14,14,13,11,11,11,11,14,12,14,12,12,18,23,28,21,19,17,27,36,30,27,24,24,28,33,30,22,22,17,18,17,18,15,382,12,1631,39,22.633333333333333,0.5803418803418803,18,11.366666666666667,0.6314814814814815,36,20.366666666666667,0.5657407407407408,341,679,611
13,17,14,14,13,11,11,12,13,12,12,10,11,8,9,11,10,10,11,10,10,11,11,10,10,11,11,10,10,9,13,25,25,22,20,21,20,29,29,30,29,27,22,20,18,16,17,15,16,14,14,14,14,13,13,14,11,13,15,11,10,11,11,11,9,10,11,15,19,20,21,23,21,18,19,21,19,17,14,16,22,25,20,18,14,14,14,15,12,12,383,12,1377,30,18.666666666666668,0.6222222222222222,17,11.166666666666666,0.6568627450980392,25,16.066666666666666,0.6426666666666666,335,560,482
17,19,19,14,15,15,11,12,13,12,11,12,11,13,9,11,13,10,8,10,12,11,10,10,10,12,10,9,11,12,16,21,21,20,18,27,25,26,23,23,21,22,28,23,20,20,18,21,19,17,13,16,13,12,14,14,13,12,13,12,11,9,11,10,10,13,16,14,13,14,17,20,23,26,18,19,23,29,26,23,22,20,21,16,16,19,16,13,10,13,391,13,1434,28,18.7,0.6678571428571428,19,12.066666666666666,0.6350877192982456,29,17.033333333333335,0.5873563218390805,362,561,511
20,33,28,23,24,27,23,19,20,20,19,19,16,16,15,15,16,17,14,15,13,14,13,12,13,11,9,11,13,9,13,12,11,12,15,15,13,13,15,19,21,21,28,31,27,26,54,80,63,47,58,72,55,39,31,25,24,24,22,20,10,9,11,8,9,9,10,9,9,11,10,10,11,13,12,14,34,53,42,33,79,116,88,54,43,32,32,25,23,22,392,13,2264,80,30.2,0.3775,33,17.233333333333334,0.5222222222222223,116,28.033333333333335,0.24166666666666667,517,906,841
19,23,19,14,13,14,14,14,12,10,11,11,13,11,13,10,12,12,11,9,10,11,9,11,11,13,12,10,8,11,26,35,36,29,32,30,35,30,26,28,25,23,24,23,23,17,19,19,18,16,15,15,14,16,14,13,13,11,13,14,10,11,13,11,10,12,16,14,17,17,21,24,31,29,28,28,28,24,27,26,22,20,18,16,17,17,13,15,15,13,393,13,1586,36,21.733333333333334,0.6037037037037037,23,12.366666666666667,0.5376811594202898,31,18.766666666666666,0.6053763440860215,371,652,563
20,28,23,18,21,19,19,17,19,18,13,16,11,13,15,11,13,9,13,10,12,10,10,11,10,10,12,9,12,12,11,12,15,17,19,21,22,29,51,56,44,32,25,24,21,18,18,18,17,16,15,15,15,13,13,14,14,12,13,13,10,11,11,9,10,11,10,11,17,21,21,16,14,14,17,23,21,20,22,19,22,19,18,17,19,16,18,14,15,14,51,1,1537,56,20.766666666666666,0.3708333333333333,28,14.466666666666667,0.5166666666666667,23,16.0,0.6956521739130435,434,623,480
13,24,25,20,17,16,14,16,12,12,12,12,12,11,10,12,11,13,13,11,12,13,11,11,10,12,11,10,10,10,19,34,34,25,27,23,23,21,21,20,24,23,22,39,74,63,46,36,30,28,26,25,19,19,20,17,19,16,17,17,12,11,12,10,13,10,12,12,12,11,13,15,17,33,70,64,43,35,32,29,31,26,23,21,19,17,15,16,15,13,133,4,1885,74,27.566666666666666,0.3725225225225225,25,13.2,0.528,70,22.066666666666666,0.31523809523809526,396,827,662
7,11,10,11,10,8,9,12,11,12,12,12,13,13,12,13,14,24,28,30,29,31,22,18,16,15,14,14,12,11,13,22,21,23,26,24,23,26,27,23,21,20,17,17,16,17,15,16,14,16,15,13,13,13,12,13,11,10,14,10,18,42,42,28,24,19,16,16,16,16,13,12,14,14,16,10,12,12,13,12,11,12,12,10,10,11,11,11,9,10,142,4,1447,27,17.366666666666667,0.6432098765432099,31,15.133333333333333,0.4881720430107527,42,15.733333333333333,0.3746031746031746,454,521,472
9,9,11,12,9,13,12,9,12,9,12,12,14,14,14,17,20,21,31,41,38,29,24,19,20,17,16,15,16,15,8,12,13,12,14,12,16,17,20,25,31,36,38,34,28,23,26,22,20,20,20,18,17,15,15,15,14,14,14,12,15,27,27,25,28,21,21,22,22,23,24,20,20,18,18,15,11,13,13,14,11,12,13,14,13,11,9,12,12,10,143,4,1605,38,19.366666666666667,0.5096491228070176,41,17.0,0.4146341463414634,28,17.133333333333333,0.6119047619047618,510,581,514
17,30,29,20,21,19,19,15,18,19,15,15,14,13,14,12,13,14,10,12,13,13,12,11,11,8,10,12,10,12,13,17,21,19,24,27,25,29,55,61,46,34,33,29,29,22,23,19,18,18,16,15,14,12,16,14,13,14,14,12,13,11,10,11,11,11,14,12,17,19,18,14,16,16,17,13,14,13,10,12,13,12,13,10,12,11,10,13,11,10,213,7,1540,61,23.4,0.3836065573770492,30,15.033333333333333,0.5011111111111111,19,12.9,0.6789473684210526,451,702,387
14,21,17,15,14,11,15,13,11,11,13,11,8,13,11,13,12,10,11,8,9,11,10,9,10,9,11,11,11,10,24,47,44,33,24,21,25,23,23,24,24,21,18,19,15,15,12,14,14,16,11,12,13,14,13,12,10,14,11,12,9,16,15,12,12,11,13,14,16,20,23,22,18,17,16,12,14,11,11,12,12,9,11,10,11,12,13,10,11,10,214,7,1334,47,19.266666666666666,0.4099290780141844,21,11.766666666666667,0.5603174603174603,23,13.433333333333334,0.5840579710144927,353,578,403
15,20,21,19,15,13,11,10,11,12,11,11,11,11,11,13,10,11,10,12,13,12,12,9,8,11,13,11,9,10,8,11,10,11,8,9,11,14,18,42,54,54,44,36,31,25,22,22,20,17,18,15,13,14,14,14,15,14,12,15,23,45,44,30,25,19,18,15,13,12,15,15,13,11,14,11,11,12,10,12,12,10,11,12,9,10,8,9,11,8,240,8,1445,54,20.366666666666667,0.3771604938271605,21,12.2,0.5809523809523809,45,15.6,0.3466666666666667,366,611,468
9,12,13,20,27,31,34,34,31,25,19,17,17,15,16,14,15,12,11,11,15,11,13,13,12,9,13,12,11,11,9,11,12,9,11,17,30,42,46,64,60,46,32,26,23,21,19,16,19,18,15,15,15,15,15,13,14,14,12,14,11,11,9,10,11,12,10,10,11,12,15,16,18,21,31,43,35,36,29,23,20,18,17,15,15,14,15,14,11,12,240,8,1701,64,22.433333333333334,0.35052083333333334,34,16.766666666666666,0.49313725490196075,43,17.5,0.4069767441860465,503,673,525
11,21,24,19,17,14,15,14,13,15,13,17,17,16,13,15,14,12,14,11,11,13,9,11,10,10,11,11,12,12,14,32,34,26,21,16,18,18,18,25,29,55,69,54,35,30,29,26,27,25,22,18,18,17,16,18,17,16,13,16,9,11,12,11,11,9,11,10,12,10,14,17,18,16,13,12,15,17,18,21,19,23,24,28,26,22,19,15,11,17,244,8,1658,69,25.733333333333334,0.37294685990338167,24,13.833333333333334,0.576388888888889,28,15.7,0.5607142857142857,415,772,471
12,12,9,9,11,10,9,8,11,10,12,11,10,11,14,17,19,28,37,35,35,31,25,19,17,17,14,13,16,14,8,12,11,10,11,8,11,12,14,9,9,10,11,16,29,52,76,73,63,52,42,31,28,23,21,19,19,18,18,20,10,11,10,8,10,9,9,10,11,8,12,11,13,9,11,10,10,12,17,27,32,34,24,21,21,16,16,13,13,15,245,8,1665,76,24.533333333333335,0.32280701754385965,37,16.533333333333335,0.4468468468468469,34,14.433333333333334,0.4245098039215686,496,736,433
12,12,11,10,10,9,10,11,12,11,11,11,11,10,10,13,14,19,18,18,18,17,16,13,14,12,11,11,11,13,14,21,20,20,24,28,30,27,24,23,25,25,26,25,23,27,35,47,46,43,34,32,28,24,21,19,20,16,15,17,29,45,39,32,29,30,32,27,23,21,19,19,19,18,17,16,17,18,16,14,13,17,12,12,14,12,12,11,13,10,250,8,1764,47,25.966666666666665,0.5524822695035461,19,12.633333333333333,0.6649122807017543,45,20.2,0.4488888888888889,379,779,606
10,12,11,12,10,11,10,10,9,10,11,11,10,11,11,9,11,8,11,10,9,14,42,70,58,39,28,22,18,19,11,8,11,12,10,10,7,9,10,10,11,11,10,6,9,10,9,12,12,12,10,13,74,160,130,82,56,42,37,32,9,10,10,11,11,10,9,8,10,11,10,10,12,11,9,10,11,8,9,10,9,10,40,81,67,47,33,27,23,21,271,9,1920,160,27.866666666666667,0.17416666666666666,70,17.566666666666666,0.2509523809523809,81,18.566666666666666,0.22921810699588477,527,836,557
11,10,12,9,8,10,7,10,10,9,9,9,10,9,14,23,22,17,15,15,11,11,11,11,12,9,10,12,12,11,9,11,8,11,11,8,11,10,10,11,11,9,11,12,36,88,87,54,38,30,25,24,23,17,19,15,18,17,16,16,11,8,10,10,11,11,9,10,10,9,9,10,9,9,21,42,48,50,44,34,24,20,20,20,18,18,16,16,15,14,271,9,1571,88,22.2,0.25227272727272726,23,11.633333333333333,0.5057971014492754,50,18.533333333333335,0.3706666666666667,349,666,556
22,22,25,22,19,16,13,12,11,11,14,10,12,13,11,12,9,14,10,11,10,11,10,10,11,11,11,10,11,12,25,46,49,45,53,42,32,24,23,20,18,16,18,14,16,17,17,16,15,14,12,14,11,11,13,12,11,11,13,11,11,13,17,23,28,22,16,16,14,14,11,11,14,10,10,13,12,11,12,11,9,10,13,14,11,11,11,12,7,12,13,0,1434,53,21.3,0.4018867924528302,25,13.2,0.528,28,13.3,0.47500000000000003,396,639,399
9,11,11,11,9,8,11,10,9,10,10,14,13,19,24,30,29,28,27,24,22,18,16,16,15,14,12,15,16,14,11,9,10,12,11,10,12,10,11,11,24,25,40,68,72,66,51,37,30,26,23,22,22,21,18,15,17,15,15,15,11,10,11,12,11,16,20,22,22,25,31,27,26,25,23,21,18,15,15,14,15,11,10,12,12,13,15,11,13,12,13,0,1703,72,24.3,0.3375,30,15.833333333333334,0.5277777777777778,31,16.633333333333333,0.5365591397849462,475,729,499
7,9,11,11,10,8,11,12,23,46,49,54,49,39,34,29,33,50,69,77,77,64,51,42,33,31,27,25,23,21,8,10,9,10,9,9,11,9,11,13,11,11,13,14,15,25,42,112,187,255,287,248,198,151,112,88,71,64,59,52,11,7,12,8,10,8,10,10,8,12,11,10,11,10,12,9,13,16,20,30,35,35,30,27,18,16,17,15,16,11,16,0,3597,287,70.46666666666667,0.24552845528455286,77,34.166666666666664,0.4437229437229437,35,15.266666666666667,0.43619047619047624,1025,2114,458
9,10,13,11,11,9,8,10,9,12,10,12,11,10,10,9,10,10,20,47,54,42,32,22,20,19,17,16,16,14,10,15,16,30,32,35,42,45,41,31,26,23,18,17,19,16,14,14,14,13,15,15,13,14,11,13,13,12,12,11,12,11,11,12,12,10,8,9,12,10,11,10,9,11,10,9,12,20,31,28,22,19,16,14,13,13,13,12,10,11,16,0,1504,45,20.0,0.4444444444444444,54,16.766666666666666,0.3104938271604938,31,13.366666666666667,0.43118279569892476,503,600,401
11,9,11,9,11,10,10,12,11,9,9,9,10,11,9,11,12,28,37,30,23,17,14,16,14,14,14,15,14,14,17,29,32,61,84,102,101,83,64,53,47,39,36,32,31,26,28,29,27,27,21,21,21,20,18,17,17,16,14,14,15,19,21,42,43,33,30,24,18,21,17,15,15,14,15,13,14,12,10,12,13,11,13,12,14,12,7,10,12,10,16,0,2068,102,37.56666666666667,0.36830065359477127,37,14.133333333333333,0.38198198198198197,43,17.233333333333334,0.4007751937984496,424,1127,517
42,61,54,54,56,55,49,37,33,32,32,31,28,28,25,24,27,30,36,33,28,24,24,21,19,19,16,16,17,18,9,12,29,153,249,190,127,90,69,57,47,39,35,36,32,29,29,28,26,25,23,21,18,21,19,19,20,17,19,16,23,29,27,53,73,57,41,31,25,21,22,18,16,18,17,14,13,14,16,13,17,13,16,13,13,12,12,13,13,14,16,0,3150,249,50.13333333333333,0.20133868808567604,61,32.3,0.5295081967213114,73,22.566666666666666,0.3091324200913242,969,1504,677
8,10,9,10,9,10,9,10,9,10,9,10,10,9,10,10,11,14,33,46,35,27,21,20,15,16,17,14,15,15,10,9,11,10,13,9,12,12,16,22,26,28,32,30,26,30,22,20,16,18,14,14,15,14,14,10,12,11,13,11,15,30,32,33,36,33,25,19,16,16,14,14,15,13,12,12,14,11,13,13,11,13,9,10,10,12,14,12,11,11,16,0,1450,32,16.666666666666668,0.5208333333333334,46,15.033333333333333,0.32681159420289857,36,16.633333333333333,0.462037037037037,451,500,499
9,9,9,10,11,8,10,12,25,39,29,25,18,16,16,16,14,14,13,13,15,11,11,12,11,9,11,9,13,9,12,11,12,9,10,12,10,11,8,12,15,20,25,23,26,32,31,26,22,19,15,15,14,13,14,15,13,13,11,13,9,9,11,11,9,15,10,11,11,13,30,43,34,25,21,18,16,14,14,15,15,13,12,13,14,12,11,12,11,10,47,1,1371,32,16.066666666666666,0.5020833333333333,39,14.233333333333333,0.36495726495726494,43,15.4,0.3581395348837209,427,482,462
12,9,11,11,25,37,37,33,27,27,31,28,25,20,20,20,14,16,14,15,15,14,10,13,12,14,13,12,11,10,11,28,39,30,23,18,15,15,15,13,13,12,13,12,13,13,13,10,11,29,63,61,47,30,26,21,18,19,19,18,12,13,18,21,31,33,26,20,17,16,15,15,14,13,14,15,13,14,11,12,10,10,11,11,11,11,11,11,11,12,47,1,1676,63,22.266666666666666,0.35343915343915344,37,18.533333333333335,0.5009009009009009,33,15.066666666666666,0.45656565656565656,556,668,452
11,11,11,9,10,11,10,10,10,13,11,12,15,43,87,118,108,93,74,61,52,50,41,34,29,31,26,26,23,22,9,9,13,12,11,13,14,15,16,22,24,31,95,273,427,474,431,362,284,222,179,145,121,104,87,82,75,69,65,60,11,21,20,22,23,30,33,33,33,32,29,33,87,185,182,142,111,86,71,55,49,43,40,35,33,31,28,26,26,26,47,1,6382,474,124.8,0.26329113924050634,118,35.4,0.3,185,52.53333333333333,0.28396396396396395,1062,3744,1576
19,38,32,20,15,16,14,12,12,14,11,12,13,11,13,12,11,11,11,12,11,11,11,14,13,9,12,10,10,11,9,10,11,10,12,10,10,10,11,10,10,12,10,13,12,13,13,18,18,33,88,110,84,55,41,32,28,26,22,20,11,12,9,10,9,11,12,11,11,11,10,11,9,13,17,22,23,22,21,16,14,14,14,14,13,12,13,13,13,11,47,1,1584,110,25.366666666666667,0.23060606060606062,38,14.033333333333333,0.36929824561403507,23,13.4,0.5826086956521739,421,761,402
12,8,7,13,9,13,6,9,10,9,7,10,12,8,12,13,19,28,44,63,97,150,137,93,68,49,38,35,33,30,10,10,9,9,10,8,10,10,9,12,10,12,21,42,93,127,180,201,195,164,135,117,96,75,61,55,47,46,43,36,9,11,9,10,9,11,11,12,11,11,27,55,89,147,211,191,154,120,90,70,55,50,44,40,36,35,33,30,30,26,129,4,4532,201,61.766666666666666,0.30729684908789384,150,34.733333333333334,0.23155555555555557,211,54.56666666666667,0.258609794628752,1042,1853,1637
13,10,14,10,10,10,10,12,13,11,12,10,15,20,20,21,20,19,16,18,18,18,17,15,15,14,15,12,11,11,11,24,60,95,132,173,245,354,389,309,228,163,123,100,87,76,68,63,58,55,51,45,44,41,39,34,35,31,32,29,69,184,307,343,282,203,155,127,112,90,76,65,58,52,49,46,43,41,36,38,32,31,32,29,26,25,24,24,22,19,129,4,6264,389,106.46666666666667,0.2736932305055698,21,14.333333333333334,0.6825396825396826,343,88.0,0.2565597667638484,430,3194,2640
27,46,39,27,24,23,24,20,20,24,38,42,45,46,49,43,34,28,25,22,25,28,25,23,18,17,15,16,14,15,366,623,448,273,182,134,110,93,81,73,67,61,59,55,49,45,43,40,39,37,34,28,27,27,28,23,26,21,22,19,47,84,65,46,35,30,26,18,18,19,14,18,14,17,14,15,16,13,13,14,12,14,12,14,14,14,14,10,10,11,130,4,4636,623,104.43333333333334,0.16762974852862494,49,28.066666666666666,0.5727891156462585,84,22.033333333333335,0.2623015873015873,842,3133,661
19,40,34,27,20,19,17,16,17,14,13,16,14,13,14,13,12,11,9,11,9,13,13,13,11,10,10,11,9,10,20,41,34,27,29,26,22,20,19,19,21,28,28,25,24,21,18,17,16,12,17,14,14,13,11,12,13,13,14,12,11,14,11,11,12,10,12,11,11,13,15,16,19,23,22,20,18,15,16,19,21,16,18,13,15,13,13,12,10,12,159,5,1500,41,20.0,0.4878048780487805,40,15.266666666666667,0.3816666666666667,23,14.733333333333333,0.6405797101449275,458,600,442
16,23,27,25,22,20,17,18,19,15,15,13,14,13,15,10,9,11,12,12,11,11,12,12,8,11,11,10,11,11,11,14,13,15,15,12,14,17,17,15,20,24,25,26,25,25,24,20,20,18,18,19,19,18,16,15,13,14,15,11,10,7,8,10,9,9,7,10,13,10,12,11,13,14,15,14,18,18,20,20,28,32,30,25,23,21,18,15,15,18,161,5,1435,26,17.6,0.676923076923077,27,14.466666666666667,0.5358024691358024,32,15.766666666666667,0.49270833333333336,434,528,473
24,35,29,22,20,18,18,21,18,18,15,15,13,13,15,16,13,12,14,14,13,13,14,10,10,10,10,11,10,8,23,39,31,25,22,20,22,29,28,28,26,28,26,23,34,39,37,29,28,39,41,38,30,24,25,20,20,18,18,15,11,12,10,11,10,13,8,10,9,12,10,10,10,12,13,15,14,14,12,17,20,16,16,14,14,14,13,11,12,10,341,11,1670,41,27.5,0.6707317073170732,35,15.733333333333333,0.4495238095238095,20,12.433333333333334,0.6216666666666667,472,825,373
9,10,10,10,11,8,12,11,8,10,10,14,11,12,11,13,13,19,15,17,17,14,14,13,12,12,12,9,14,8,12,10,7,11,11,12,10,18,41,63,60,42,31,23,22,21,17,17,16,15,13,15,13,14,14,15,15,11,11,13,12,10,11,10,8,8,16,30,45,42,31,24,20,18,17,14,12,12,13,14,13,14,10,14,13,11,14,14,12,13,521,17,1447,63,19.766666666666666,0.31375661375661373,19,11.966666666666667,0.6298245614035087,45,16.5,0.36666666666666664,359,593,495
12,10,10,10,9,9,11,11,14,26,46,48,41,32,23,21,17,17,15,17,15,16,14,15,12,10,14,11,17,11,9,10,9,10,9,12,9,8,10,9,10,8,11,10,9,10,13,39,134,213,186,122,80,58,48,42,37,36,31,29,9,9,10,11,10,10,11,11,10,8,9,9,7,11,10,14,27,43,64,57,45,33,28,22,20,19,18,18,17,15,521,17,2340,213,40.7,0.19107981220657277,48,17.8,0.37083333333333335,64,19.5,0.3046875,534,1221,585
10,11,9,8,10,9,8,11,10,11,10,10,11,11,10,11,11,9,10,15,21,27,24,21,19,16,15,12,13,12,12,10,11,10,10,9,12,9,10,11,12,13,39,133,245,218,148,104,77,60,51,45,40,37,35,30,31,28,28,27,9,12,11,11,11,11,10,12,16,23,21,18,14,13,13,13,12,11,13,11,10,11,13,11,10,9,10,11,10,9,72,2,2259,245,50.166666666666664,0.20476190476190476,27,12.833333333333334,0.47530864197530864,23,12.3,0.5347826086956522,385,1505,369
14,20,15,13,14,15,14,12,12,14,12,10,11,11,10,11,11,13,7,10,10,9,10,11,10,10,11,10,10,9,19,32,32,27,26,28,29,29,30,30,27,28,33,29,29,23,22,19,19,18,15,17,15,13,12,12,12,14,16,11,11,9,10,9,14,15,15,16,15,19,18,23,33,35,29,23,22,21,21,29,30,26,22,19,15,15,13,16,15,12,164,5,1585,33,22.2,0.6727272727272727,20,11.633333333333333,0.5816666666666667,35,19.0,0.5428571428571428,349,666,570
12,18,16,11,15,14,12,10,14,13,10,13,13,16,15,13,12,10,8,10,12,10,11,12,11,10,10,12,9,12,13,32,32,30,27,32,33,29,27,24,23,23,31,40,46,49,41,33,27,25,21,22,20,18,17,16,17,15,14,15,11,10,12,10,11,12,12,12,14,9,11,13,18,23,30,33,29,26,21,23,26,20,18,16,17,15,13,15,11,14,442,14,1661,49,26.4,0.5387755102040817,18,12.133333333333333,0.674074074074074,33,16.833333333333332,0.51010101010101,364,792,505
16,26,23,19,14,11,13,12,12,12,12,11,14,11,9,13,10,12,9,10,9,11,12,11,12,13,13,11,10,9,36,63,55,48,42,37,32,27,21,18,17,20,16,17,14,14,15,14,15,13,13,12,13,11,14,11,13,13,11,12,13,14,12,15,16,16,17,12,12,11,13,10,12,11,11,10,11,12,10,11,11,9,10,11,11,9,8,9,10,12,475,15,1386,63,21.9,0.3476190476190476,26,12.666666666666666,0.48717948717948717,17,11.633333333333333,0.6843137254901961,380,657,349
11,15,19,29,27,19,20,19,15,15,19,24,19,18,17,16,15,15,17,14,17,15,13,13,15,15,11,16,16,14,12,14,17,33,31,25,22,21,17,20,28,38,31,24,24,22,24,25,24,28,28,29,26,22,25,24,24,32,38,41,10,11,9,9,12,13,11,9,10,11,10,11,10,12,9,11,10,12,11,10,10,11,12,11,11,10,11,12,16,15,476,15,1607,41,25.633333333333333,0.6252032520325204,29,16.933333333333334,0.5839080459770115,16,11.0,0.6875,508,769,330
18,27,33,35,29,24,21,21,22,31,27,23,20,15,18,16,15,13,15,16,14,11,14,11,11,13,12,10,12,11,13,20,29,38,35,31,31,27,70,119,106,81,62,50,43,42,39,36,35,33,29,27,25,22,21,21,21,16,17,17,11,10,10,13,10,13,11,10,16,19,16,21,16,16,13,17,19,18,20,21,19,17,15,14,12,13,12,12,11,10,478,15,2149,119,38.53333333333333,0.32380952380952377,35,18.6,0.5314285714285715,21,14.5,0.6904761904761905,558,1156,435
